,Unnamed: 0,eventid,iyear,imonth,iday,approxdate,extended,resolution,country,country_txt,region,region_txt,provstate,city,latitude,longitude,specificity,vicinity,location,summary,crit1,crit2,crit3,doubtterr,alternative,alternative_txt,multiple,success,suicide,attacktype1,attacktype1_txt,attacktype2,attacktype2_txt,attacktype3,attacktype3_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1,natlty1_txt,targtype2,targtype2_txt,targsubtype2,targsubtype2_txt,corp2,target2,natlty2,natlty2_txt,targtype3,targtype3_txt,targsubtype3,targsubtype3_txt,corp3,target3,natlty3,natlty3_txt,gname,gsubname,gname2,gsubname2,gname3,gsubname3,motive,guncertain1,guncertain2,guncertain3,nperps,nperpcap,claimed,claimmode,claimmode_txt,claim2,claimmode2,claimmode2_txt,claim3,claimmode3,claimmode3_txt,compclaim,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weaptype2,weaptype2_txt,weapsubtype2,weapsubtype2_txt,weaptype3,weaptype3_txt,weapsubtype3,weapsubtype3_txt,weaptype4,weaptype4_txt,weapsubtype4,weapsubtype4_txt,weapdetail,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,propextent_txt,propvalue,propcomment,ishostkid,nhostkid,nhostkidus,nhours,ndays,divert,kidhijcountry,ransom,ransomamt,ransomamtus,ransompaid,ransompaidus,ransomnote,hostkidoutcome,hostkidoutcome_txt,nreleased,addnotes,scite1,scite2,scite3,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,related
2932,25773,200304030006,2003,4,3,,0,,4,Afghanistan,6,South Asia,Badghis,Bala Murghab,35.5938,63.335419,1.0,0,,"04/03/2003: At least 150 Taliban fighters attacked a government military base in Bala Morghab, Afghanistan. Two Taliban members and five soldiers died in the exchange of fire. Eight Taliban members were arrested by government forces.",1,1,1,1,1.0,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,,,,,4,Military,27.0,Military Barracks/Base/Headquarters/Checkpost,Afghan National Security Force (ANSF),Base,4.0,Afghanistan,,,,,,,,,,,,,,,,,Taliban,,,,,,Unknown,1.0,,,150.0,8.0,0.0,,,,,,,,,,5,Firearms,2.0,Automatic Weapon,,,,,,,,,,,,,,7.0,0.0,2.0,,0.0,,-9,,,,,0.0,,,,,,,,,,,,,,,,,"""Seven Killed in clash between Taliban, Afghan forces in Badghis Province,"" Kabul Erada, April 3, 2003.",,,CETIS,0,0,0,0,
2933,25774,200304040001,2003,4,4,,0,,4,Afghanistan,6,South Asia,Uruzgan,Mian Daw,32.6525,65.486944,1.0,0,,"04/04/2003: Mullah Jailani and one of his nephews were assassinated by the Taliban as they were coming out of their house in the Miandaw village, Southern Oruzgan, Afghanistan. Mullah Jailani was a close friend of President Hamid Karzai and together they organized forces in the country against the Taliban. It was uncertain what type of weapon was used in the assassination. No one had openly claimed responsibility for the attack.",1,1,1,0,,,0,1,0,1,Assassination,,,,,14,Private Citizens & Property,68.0,Named Civilian,Friend of President Hamid Karzai,Mullah Jailani,4.0,Afghanistan,,,,,,,,,,,,,,,,,Taliban,,,,,,Unknown,1.0,,,,0.0,0.0,,,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,,2.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,,,,,,,,,,,,,,,,In 2001 Karzai came back to Afghanistan to mobilize the resistance against the Taliban and at the time Jailani was said to have helped him a great deal.,""" AFP: Uruzgan Governor Says Friend of Afghan President Shot by Suspected Taliban,"" Hong Kong AFP, April 4, 2003.","""Friend of President Karzai gunned down in southern Afghanistan,"" Agence France Presse, April 4, 2003.",,CETIS,0,0,0,0,
2934,25793,200304120001,2003,4,12,,0,,4,Afghanistan,6,South Asia,Zabul,Shahjoy district,32.50281,67.415452,3.0,1,"The incident occurred near Shahjoy, Afghanistan.","04/12/2003: An Italian tourist believed to be Orfeo Bartolini was shot and killed by two suspected Taliban militants near Shahjoy, Afghanistan. Bartolini had arrived in the country and hired a car and driver without informing authorities. While en route to Kabul, two men on a motorbike stopped his car and killed Bartolini, but allowed the driver to live.",1,1,1,0,,,0,1,0,2,Armed Assault,,,,,18,Tourists,97.0,Tourist,Civilians,"Orfeo Bartolini, an Italian tourist traveling from Qalat to Kabul, Afghanistan",98.0,Italy,,,,,,,,,,,,,,,,,Taliban,,,,,,Unknown,1.0,,,2.0,0.0,0.0,,,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,The type of gun used in this incident was not reported.,1.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"“Suspected Taliban’ Kill Italian Tourist in Southern Afghanistan,” Hong Kong AFP, April 13, 2003.",,,CETIS,0,1,1,1,
2943,25862,200305020008,2003,5,2,,0,,4,Afghanistan,6,South Asia,Helmand,Kajaki,32.322649,65.118402,1.0,0,,"05/2/2003: Taliban rebels launched three rockets on the Kajakai dam, Afghanistan. The dam provides electricity for Helmand and the neighboring province of Kandahar. No damage was done to the dam and there were no casualties because the rockets missed the target.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,21,Utilities,107.0,Electricity,Afghanistan Energy Infrastructure,The Kajakai dam in Afghanistan,4.0,Afghanistan,,,,,,,,,,,,,,,,,Taliban,,,,,,Unknown,0.0,,,,60.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,11.0,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,,,,,Unspecified rockets were used in this incident.,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"""Taliban rebels arrested after failed dam attack,"" The Independent, May 03, 2003.",,,CETIS,0,0,0,0,
2945,25876,200305050008,2003,5,5,,0,,4,Afghanistan,6,South Asia,Paktia,Gardez,33.6,69.216944,1.0,1,The incident took place near Gardez.,05/05/2003: A U.S. Special Forces patrol came under rocket attack near Gardez in southeast Afghanistan. No casualties or damage resulted from the incident. The perpetrators of the incident was unknown.,1,1,0,1,1.0,Insurgency/Guerilla Action,0,1,0,3,Bombing/Explosion,,,,,4,Military,37.0,NATO,North Atlantic Treaty Organization (NATO): International Security Assistance Force (ISAF),United States Special Forces,422.0,International,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0.0,,,,0.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,11.0,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,,,,,Unspecified rockets were used in this incident.,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"""Rockets fired at US forces in Afghanistan,"" Agence France Presse, May 05, 2003.",,,CETIS,-9,-9,1,1,
2947,25891,200305070007,2003,5,7,,0,,4,Afghanistan,6,South Asia,Ghor,Qalacha,34.488889,66.117222,1.0,0,,"05/7/2003: A Muslim cleric close to U.S.-backed President Hamid Karzai was gunned down in Kalacha, Afghanistan. There were no claim of responsibility for the incident.",1,1,1,0,,,0,1,0,1,Assassination,,,,,15,Religious Figures/Institutions,85.0,Religious Figure,Muslim Cleric,"Habibullah, a Muslim cleric with ties to US-backed President Hamid Karzai, in Kalacha, Afghanistan",4.0,Afghanistan,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0.0,,,,0.0,0.0,,,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,Hamid Karzai blamed the Taliban and Al-Qa`ida for the incident.,"""Religious leader assassinated in Afghanistan,"" Agence France Presse, May 11, 2003.","""Afghan cleric gunned down, Taliban loyalists suspected,"" Edmonton Journal, May 11, 2003.",,CETIS,-9,-9,0,-9,
2951,25899,200305090003,2003,5,9,,0,,4,Afghanistan,6,South Asia,Balkh,Lalmi,36.068056,66.888889,2.0,0,,"05/9/2003: One Afghan soldier was killed and one U.S. soldier was injured in an attack by suspected Taliban members in Lalmi, Afghanistan.",1,1,0,1,1.0,Insurgency/Guerilla Action,0,1,0,3,Bombing/Explosion,2.0,Armed Assault,,,4,Military,29.0,Military Unit/Patrol/Convoy,U.S. Military,"A coalition patrol in Lalmi, Afghanistan",217.0,United States,4.0,Military,29.0,Military Unit/Patrol/Convoy,Afghanistan Military,"A coalition patrol in Lalmi, Afghanistan",4.0,Afghanistan,,,,,,,,,Taliban,,,,,,Unknown,1.0,,,,,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,11.0,"Projectile (rockets, mortars, RPGs, etc.)",5.0,Firearms,5.0,Unknown Gun Type,,,,,,,,,Unspecified rockets and rifles were used in this incident.,3.0,0.0,1.0,6.0,1.0,5.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"""Three killed in armed clash in east Afghanistan,"" Xinhua, May 10, 2003.","""News Summary,"" The New York Times, May 11, 2003.",,CETIS,0,1,1,1,
2957,25953,200305200002,2003,5,20,,0,,4,Afghanistan,6,South Asia,Kabul,Kabul,34.533056,69.166111,1.0,0,,"05/20/2003: An unknown attacker threw a grenade in a vehicle belonging to an unspecified nongovernmental organization in the centre of Kabul, Afghanistan. The grenade landed in the vehicle but did not explode. No group took responsibility for the incident.",1,1,1,0,,,0,0,0,3,Bombing/Explosion,,,,,12,NGO,,,Non-governmental Organization,"An unspecified a nongovernmental organization in the centre of Kabul, Afghanistan",,,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0.0,,,1.0,,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,7.0,Grenade,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"""Attempted grenade attack on NGO vehicle in Kabul,"" Agence France Presse, May 20, 2003.",,,CETIS,-9,-9,-9,-9,
2958,25968,200305230005,2003,5,23,,0,,4,Afghanistan,6,South Asia,Khost,Khost,33.336728,69.923834,1.0,1,The incident took place between Khost and Gardez.,"05/23/2003: A U.S. Special Operations Forces two-vehicle convoy came under small arms fire while traveling from Khost to Gardez, Afghanistan. No casualties resulted from the incident and no the perpetrators were unknown.",1,1,0,1,1.0,Insurgency/Guerilla Action,0,0,0,2,Armed Assault,,,,,4,Military,37.0,NATO,North Atlantic Treaty Organization (NATO): International Security Assistance Force (ISAF),United States convoy,422.0,International,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0.0,,,,0.0,0.0,,,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"""US forces attacked in southeast Afghanistan,"" Agence France Presse, May 24, 2003.",,,CETIS,-9,-9,1,1,
2960,25973,200305240005,2003,5,24,,0,,4,Afghanistan,6,South Asia,Nangarhar,Jalalabad,34.434166999999995,70.447778,1.0,0,,"05/24/2003: An unknown perpetrator threw a grenade at an office of a French non-governmental organization, Madera, in the eastern Afghan city of Jalalabad. The incident caused no casualties. No group took responsibility for the attack.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,12,NGO,62.0,International NGO,Madera,"An office of the French non-governmental organization, Madera, in the eastern Afghan city of Jalalabad",69.0,France,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0.0,,,1.0,0.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,7.0,Grenade,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),,Several windows were shattered in the incident.,0.0,,,,,,,,,,,,,,,,,"""Grenade attack on French NGO in Afghanistan,"" Agence France Presse, May 25, 2003.",,,CETIS,-9,-9,1,1,
2967,26006,200306010001,2003,6,1,,0,,4,Afghanistan,6,South Asia,Kandahar,Kandahar,31.617667,65.675942,1.0,0,,"06/01/2003: Unknown attackers fired two Russian-made rockets at the house of Ahmad Wali Karzai in Kandahar, Afghanistan. Ahmad Wali Karzai was a tribal leader and the brother of then Afghan President, Hamid Karzai. The rockets missed Karzai’s house and hit a nearby compound. No one was hurt in the attack, and the structure sustained only minor damage. Although local authorities suspected the Taliban and Al-Qa`ida were responsible for the attack, no group claimed responsibility for the incident.",1,1,1,0,,,0,0,0,3,Bombing/Explosion,1.0,Assassination,,,14,Private Citizens & Property,76.0,House/Apartment/Residence,Tribal Leader,"Ahmad Wali Karzai, tribal leader and brother of Afghan President Hamid Karzai",4.0,Afghanistan,,,,,,,,,,,,,,,,,Taliban,,,,,,Unknown,1.0,,,,0.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,11.0,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,,,,,Two Russian-made rockets were fired in the attack.,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),,Rockets failed to explode and just damaged dozens of bricks along the bottom of the compound wall.,0.0,,,,,,,,,,,,,,,,"It was not known who carried out the attack but similar rocket attacks had been blamed on Taliban remnants and Al-Qa`ida. Authorities first thought that the rockets had been fired from the northwest of the city, but security guards at nearby non-governmental organizations said the damage indicated they had been fired from very close range.","“Rockets fired at brother of Afghan president,” Agence France Presse, June 2, 2003.",,,CETIS,0,0,0,0,
2968,26009,200306020001,2003,6,2,,0,,4,Afghanistan,6,South Asia,Wardak,Sheikhabad,34.082771,68.761701,1.0,1,This incident occurred along the main Kabul-Kandahar road near the village of Sheykhabad.,"06/02/2003: Unknown perpetrators fired a rocket at a camp near Sheykhabad village, Afghanistan, which was housing personnel involved in de-mining operations along the Kabul-Kandahar road. One worker was killed and eight others were injured in the attack. No group claimed responsibility, although local authorities suspected that members of the Taliban and Al-Qa`ida were behind the attack.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,1,Business,5.0,Industrial/Textiles/Factory,Civilians,A camp housing workers who were de-mining the Kabul-Kandahar road.,4.0,Afghanistan,,,,,,,,,,,,,,,,,Taliban,,,,,,Unknown,1.0,,,,0.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,11.0,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,,,,,One rocket was fired in the attack.,1.0,0.0,0.0,8.0,0.0,0.0,-9,,,,,0.0,,,,,,,,,,,,,,,,,"“Rocket attack against Afghan deminers,” Agence France Presse, June 5, 2003.",,,CETIS,0,0,0,0,
2970,26025,200306070001,2003,6,7,,0,,4,Afghanistan,6,South Asia,Kabul,Kabul,34.533056,69.166111,1.0,1,This attack occurred en route to the Kabul airport close to the east side of the city.,"06/07/2003: An explosives-packed taxi rammed into a bus carrying German peacekeepers near Kabul in Afghanistan, setting off a thunderous blast that killed 6 people, including 4 soldiers, and wounded 29 others in the first deadly suicide attack against international peacekeepers in Afghanistan. No group claimed responsibility.",1,1,1,1,1.0,Insurgency/Guerilla Action,0,1,1,3,Bombing/Explosion,,,,,4,Military,37.0,NATO,North Atlantic Treaty Organization (NATO): International Security Assistance Force (ISAF),German soldiers,422.0,International,,,,,,,,,,,,,,,,,Al-Qa`ida,,Taliban,,Hizb-I-Islami,,Unknown,1.0,1.0,1.0,1.0,0.0,0.0,,,0.0,,,,,,,6,Explosives/Bombs/Dynamite,15.0,Vehicle,,,,,,,,,,,,,,6.0,0.0,1.0,29.0,,0.0,1,4.0,Unknown,,,0.0,,,,,,,,,,,,,,,,"There was no claim of responsibility, but suspicion immediately fell on the al-Qaida network, supporters of the Taliban regime and rebel leader Gulbuddin Hekmatyar. All three groups are nominal allies whom authorities blamed for deteriorating security across the country.","Todd Pitman, “Suspected suicide bomber attacks peacekeeper bus in Afghanistan, four German soldiers killed,” Associated Press, June 7, 2003.","“Three die as blast hits bus full of soldiers,” Coventry Evening Telegraph, June 7, 2003.","“Germans among six killed in bomb attack on Kabul peacekeepers,” Agence France Presse, June 7, 2003.",CETIS,0,1,1,1,
2971,26029,200306130001,2003,6,13,,0,,4,Afghanistan,6,South Asia,Helmand,Lashkar Gah,31.583056,64.369167,1.0,0,,"06/13/2003: Suspected members of the Taliban planted a time bomb in a car that was parked inside the Intersos aid agency in Lashkar Gah, Afghanistan. The bomb did not hurt anyone, but the explosion badly damaged the surrounding buildings of the compound. No group claimed responsibility for the bombing.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,12,NGO,62.0,International NGO,Intersos,A car parked inside the Intersos aid agency compound in Lashkar Gah,4.0,Afghanistan,,,,,,,,,,,,,,,,,Taliban,,,,,,Unknown,1.0,,,,0.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,14.0,Time Fuse,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),,A Land Cruiser vehicle was damaged as well as a nearby building.,0.0,,,,,,,,,,,,,,,,The Intersos aid agency was working on sanitation and irrigation sectors in Helmand Province with support of the United Nations Children's Fund (UNICEF) and the European Union. Afghan government authorities believed that the Taliban were behind the attack and that the organization's objective was to destabilize the area and to drive out international aid agencies.,"“Car blast in Afghanistan believed to be threat to foreigners,” Xinhua General News Service, June 14, 2003.","“Grenade attack wounds Afghan soldiers,” Morning Star, June 14, 2003.",,CETIS,0,0,0,0,
2972,26031,200306150001,2003,6,15,,0,,4,Afghanistan,6,South Asia,Logar,Altamur,33.803609,69.093879,1.0,0,This incident occurred on the Kabul-Gardiz highway at the town of al-Tamur.,"06/15/2003: Three saboteurs unintentionally blew themselves up while placing explosives under a bridge on the Kabul-Gardiz highway at al-Tamur, Afghanistan. One of the remote controlled bombs that the group was planting exploded prematurely and brought down a portion of the bridge on the perpetrators. No group claimed responsibility for the bombing.",1,1,1,0,,,0,0,0,3,Bombing/Explosion,,,,,19,Transportation,103.0,Bridge/Car Tunnel,Afghan Transportation Infrastructure,A bridge on the Kabul-Gardiz Highway at al-Tamur,4.0,Afghanistan,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0.0,,,3.0,0.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,16.0,Unknown Explosive Type,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),,A bridge on the Kabul-Gardiz Highway was damaged.,0.0,,,,,,,,,,,,,,,,,"“3 Killed While Blasting Highway Bridge in Afghanistan,” Xinhua General News Service, June 16, 2003.","Todd Pittman, “Three Die Planting Bomb in Afghanistan,” Associated Press, June 17, 2003.",,CETIS,-9,-9,0,-9,
2974,26036,200306150006,2003,6,15,,0,,4,Afghanistan,6,South Asia,Kandahar,Khawaja Mulk,31.763599,65.7425,1.0,0,,"06/15/2003: Three unknown attackers set fire to the Arghandab School located in the village of Khawaja Mulk, Afghanistan. The perpetrators tied up a security guard before setting fire to all six of the facility’s classrooms. No one was injured in the incident. Although no group claimed responsibility for the arson attack, Afghan authorities had attributed previous attacks on schools in the region to members of the Taliban.",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,8,Educational Institution,49.0,School/University/Educational Building,The Arghandab School,The Arghandab School in Khawaja Mulk,4.0,Afghanistan,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0.0,,,3.0,0.0,0.0,,,,,,,,,,8,Incendiary,18.0,Arson/Fire,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),,Six classrooms were set on fire.,0.0,,,,,,,,,,,,,,,,"Afghan authorities had blamed remnants of the ousted Taliban and fighters loyal to rebel leader Gulbuddin Hekmatyar for previous attacks in the region. A month before, Taliban suspects burned down a tent school in eastern Laghman province.","Noor Khan, “Attackers Set School on Fire in Southern Afghanistan, No Casualties,” Associated Press, June 17, 2003.",,,CETIS,-9,-9,0,-9,
2975,26066,200306300001,2003,6,30,,0,,4,Afghanistan,6,South Asia,Nangarhar,Jalalabad,34.434166999999995,70.447778,1.0,0,,"06/30/2003: Suspected members of the Taliban and Al-Qa`ida fired three rockets at the city of Jalalabad in Afghanistan. One rocket landed in front of the United Nations Children’s Fund (UNICEF) office in the city center, but did not explode. A second rocket blew a hole in a house’s roof that was nearby a military base. A third rocket landed on farmland. None of the rockets caused any injuries and no group claimed responsibility for the attack.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,7,Government (Diplomatic),47.0,"International Organization (peacekeeper, aid agency, compound)",United Nations Children's Fund (UNICEF),The office of the United Nations Children's Fund (UNICEF) in Jalalabad,999.0,Multinational,14.0,Private Citizens & Property,76.0,House/Apartment/Residence,,A private residence and a farm in Jalalabad,4.0,Afghanistan,,,,,,,,,Taliban,,Al-Qa`ida,,,,Unknown,1.0,1.0,,,0.0,0.0,,,0.0,,,,,,,6,Explosives/Bombs/Dynamite,11.0,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,,,,,Three rockets were fired during the attack.,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),,A house's roof was damaged in the attack.,0.0,,,,,,,,,,,,,,,,Taliban and Al-Qa`ida fugitives were known to be hiding in the area at the time of the attack.,"“Rocket attack shakes eastern Afghan city of Jalalabad,” Agence France Presse, June 30, 2003.","“Rocket attack targets UNICEF office in east Afghan,” Xinhua General News Service, June 30, 2003.","“PESHAWAR, Pakistan -- A Jalalabad neighbourhood near a United Nations office in eastern Afghanistan has been hit by three rockets,” Broadcast News, June 30, 2003.",CETIS,0,1,1,1,
2978,26074,200307020003,2003,7,2,,0,,4,Afghanistan,6,South Asia,Kandahar,Nakodak,31.491667,65.629722,1.0,0,,"07/02/2003: In Nakobak, within Kandahar Province, Afghanistan, Mullah Mawlawi Hamdullah was shot three times in the head by an unidentified gunman following prayers at the Nakobak mosque. The Mullah preached against the Taliban calls for jihad. A total of 15 people were arrested as part of the investigation.",1,1,1,0,,,0,1,0,1,Assassination,,,,,15,Religious Figures/Institutions,85.0,Religious Figure,Mullah of Nakobak Village,Mawlawi Hamdullah,4.0,Afghanistan,,,,,,,,,,,,,,,,,Taliban,,,,,,To assassinate the Mullah which preached against the Taliban calls for jihad,1.0,,,,0.0,0.0,,,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,The number of attackers was not reported. One report mentioned a single gunman but others noted the possibility of a number or Taliban gunmen.,"“Afghan Mullah gunned down in Kandahar mosque,” Agence France Presse, July 02, 2003.","“Afghanistan: Iman killed by unidentified assailants in Kandahar Province,” Radio Afghanistan, July 02, 2003.","“15 arrested over killing of anti-Taliban Afghan prayer leader,” Agence France Presse, July 04, 2003.",CETIS,0,0,0,0,
2981,26117,200307140001,2003,7,14,,0,,4,Afghanistan,6,South Asia,Kandahar,Ghorak district,32.0325,65.13583299999999,3.0,0,"The attack happened in southern Ghorak District, approximately 90 kilometers northwest of Kandahar City.","07/14/2003: At least 12 unidentified gunmen attacked a vehicle carrying several police that was traveling This incident occurred on a road approximately 90 kilometers northwest of Kandahar City, Afghanistan. The attack killed five police officers including the Chief of the southern Ghorak District, Ishak Zai Mama, and injured two. 12 men were arrested in connection to the attack which was blamed on the Taliban.",1,1,1,0,,,0,1,0,2,Armed Assault,,,,,3,Police,25.0,Police Security Forces/Officers,Afghan Police,Ishak Zai Mama,4.0,Afghanistan,,,,,,,,,,,,,,,,,Taliban,,,,,,Unknown,1.0,,,12.0,12.0,0.0,,,,,,,,,,5,Firearms,2.0,Automatic Weapon,,,,,,,,,,,,,,5.0,0.0,0.0,2.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,Reports mention up to 30 men attacked the vehicle but only 12 were arrested.,"“AFP: Police Chief, Four Bodyguards gunned down in Afghanistan,” Agence France Presse, July 15, 2003.","“Afghanistan: Suspected Taliban gunmen kill five Police, injured two in Kandahar,” Wahdat, July 16, 2003.","“Afghanistan: Five people reportedly killed din Taliban attack,” Afghan Islamic Press, July 15, 2003.",CETIS,0,0,0,0,
