,Unnamed: 0,eventid,iyear,imonth,iday,approxdate,extended,resolution,country,country_txt,region,region_txt,provstate,city,latitude,longitude,specificity,vicinity,location,summary,crit1,crit2,crit3,doubtterr,alternative,alternative_txt,multiple,success,suicide,attacktype1,attacktype1_txt,attacktype2,attacktype2_txt,attacktype3,attacktype3_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1,natlty1_txt,targtype2,targtype2_txt,targsubtype2,targsubtype2_txt,corp2,target2,natlty2,natlty2_txt,targtype3,targtype3_txt,targsubtype3,targsubtype3_txt,corp3,target3,natlty3,natlty3_txt,gname,gsubname,gname2,gsubname2,gname3,gsubname3,motive,guncertain1,guncertain2,guncertain3,nperps,nperpcap,claimed,claimmode,claimmode_txt,claim2,claimmode2,claimmode2_txt,claim3,claimmode3,claimmode3_txt,compclaim,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weaptype2,weaptype2_txt,weapsubtype2,weapsubtype2_txt,weaptype3,weaptype3_txt,weapsubtype3,weapsubtype3_txt,weaptype4,weaptype4_txt,weapsubtype4,weapsubtype4_txt,weapdetail,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,propextent_txt,propvalue,propcomment,ishostkid,nhostkid,nhostkidus,nhours,ndays,divert,kidhijcountry,ransom,ransomamt,ransomamtus,ransompaid,ransompaidus,ransomnote,hostkidoutcome,hostkidoutcome_txt,nreleased,addnotes,scite1,scite2,scite3,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,related
3576,27728,200501040002,2005,1,4,,0,,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.3,44.4,1.0,1,On a road between the Hurriyah and Adil (District)s,"01/04/2005: Pro-US, Baghdad Governor Ali al-Haidari was killed in a drive-by shooting on a road between the western districts of Hurriyah and Adil in Iraq. One of al-Haidari’s bodyguards was killed in the attack as well. An Al-Qa`ida linked group calling itself Jihad in the Land of Two Rivers, led by Abu Musab al-Zarqawi, claimed responsibility for the assassination of Baghdad's governor, via a statement and a video posted on the Internet.",1,1,1,0,,,0,1,0,1,Assassination,,,,,2,Government (General),18.0,"Government Personnel (excluding police, military)",Baghdad Government,"Ali al-Haidari, the Governor of Baghdad",95.0,Iraq,,,,,,,,,,,,,,,,,Al-Qa`ida in Iraq,,,,,,To assassinate Baghdad Governor Ali al-Haidari whom they considered to be a traitor,0.0,,,,0.0,1.0,6.0,Video,,,,,,,-9.0,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,-9,4.0,Unknown,-99.0,,0.0,,,,,,,,,,,,,,,,,"Borzou Daragahi, “Pro-US Baghdad Governor Shot Dead,” The Boston Globe, January 5, 2005.","“Zarqawi Group Claims Assassination of Baghdad Governor,” Agence France Presse, January 4, 2005.","""Baghdad Governor Killed in Drive-by Shooting,” Agence France Presse, January 4, 2005.",CETIS,0,0,0,0,
3577,27730,200501050001,2005,1,5,,0,,95,Iraq,10,Middle East & North Africa,Unknown,Unknown,,,5.0,0,Ninety miles south of Charlie Camp,"01/05/2005: A bomb exploded in near Slovak troops operating in Iraq 90 miles south of Charlie Camp. 13 people were killed, mostly Iraqi policemen, and 33 others were injured. Local authorities believed that the perpetrators were targeting a polling station near a police station. No group claimed responsibility for the attack.",1,1,1,1,1.0,Insurgency/Guerilla Action,0,1,0,3,Bombing/Explosion,,,,,4,Military,34.0,"Military Personnel (soldiers, troops, officers, forces)",Multi-National Force – Iraq (MNF-I),Slovak military personnel operating in Iraq,179.0,Slovak Republic,3.0,Police,22.0,"Police Building (headquarters, station, school)",Iraqi Police Forces,A police station and personnel,95.0,Iraq,2.0,Government (General),19.0,Election-related,Government Polling Station,A government polling station located 90 miles south of Charlie Camp,95.0,Iraq,Unknown,,,,,,Unknown,0.0,,,,0.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,16.0,Unknown Explosive Type,,,,,,,,,,,,,A report on the incident described the bomb as being a booby-trapped vehicle.,13.0,0.0,0.0,33.0,0.0,0.0,-9,4.0,Unknown,-99.0,,0.0,,,,,,,,,,,,,,,,The name of the location was indistinct and thus went unrecorded in the report on the incident.,"""Attack in Iraq Disrupts Communication Link With Slovak Troops,” TA3 Television, January 6, 2005",,,CETIS,-9,-9,1,1,
3578,27733,200501050004,2005,1,5,,0,,95,Iraq,10,Middle East & North Africa,Diyala,Baqubah,33.75,44.633333,1.0,0,,"01/05/2005: A suicide car bomber attacked a checkpoint in Baqubah, Iraq. The checkpoint was manned jointly with Iraqi National Guard Personnel and members of local law enforcement. Six security personnel were killed and 13 others were wounded in the bombing. No group claimed responsibility for the attack.",1,1,1,1,1.0,Insurgency/Guerilla Action,0,1,1,3,Bombing/Explosion,,,,,4,Military,36.0,Military Checkpoint,Iraqi Armed Forces,Al-Mafraq neighborhood checkpoint in Baqubah,95.0,Iraq,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0.0,,,,0.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,15.0,Vehicle,6.0,Explosives/Bombs/Dynamite,13.0,Suicide (carried bodily by human being),,,,,,,,,A suicide car bomber perpetrated the attack.,7.0,0.0,1.0,13.0,0.0,0.0,1,4.0,Unknown,-99.0,,0.0,,,,,,,,,,,,,,,,,"""Six Policemen Killed, Thirteen Wounded in Suicide Attack on Military Checkpoint,” Al-Arabiyah Television, January 5, 2005.",,,CETIS,-9,-9,0,-9,
3579,27734,200501050005,2005,1,5,,1,,95,Iraq,10,Middle East & North Africa,Unknown,Unknown,,,5.0,0,,"01/05/2005: An Arab group known as the Liberals of Galilee said in a statement sent to a foreign news agency that it had kidnapped an Israeli woman, Dana Benett, and demanded the release of one thousand Palestinian prisoners in exchange for her release. Police were unsure as to the authenticity of the claim.",1,1,1,0,,,0,1,0,6,Hostage Taking (Kidnapping),,,,,14,Private Citizens & Property,71.0,Race/Ethnicity Identified,Israeli woman,Dana Benett,97.0,Israel,,,,,,,,,,,,,,,,,Liberals of Galilee,,,,,,Unknown,0.0,,,,0.0,1.0,1.0,Letter,,,,,,,-9.0,13,Unknown,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,1.0,1.0,0.0,,-99.0,Unknown,Unknown,1.0,-99.0,0.0,0.0,0.0,Demanded release of one thousand Palestinian prisoners in exchange for her release.,7.0,Unknown,0.0,,"""Arab Group Claims Israeli Hostage,” United Press International, January 5, 2005.",,,CETIS,-9,-9,1,1,
3580,27735,200501050006,2005,1,5,,0,,95,Iraq,10,Middle East & North Africa,Babil,Hillah,32.483494,44.433269,1.0,0,,"01/05/2005: A suicide car bomb exploded outside a police academy in Hillah, Iraq during a graduation ceremony, killing at least 20 people and injuring 40 others. No group claimed responsibility for the attack.",1,1,1,0,,,0,1,1,3,Bombing/Explosion,,,,,3,Police,22.0,"Police Building (headquarters, station, school)",Iraqi Police Service (IPS),A police academy in Hillah,95.0,Iraq,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0.0,,,,0.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,15.0,Vehicle,6.0,Explosives/Bombs/Dynamite,13.0,Suicide (carried bodily by human being),,,,,,,,,"An explosive-laden car, driven by a suicide bomber, was used in the attack.",11.0,0.0,1.0,41.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,The gate of a police academy was damaged in this attack.,0.0,,,,,,,,,,,,,,,,"Casualty numbers for this incident conflict across sources. Following GTD protocol, the lowest reliable estimates are reported here.","""Car Bomb Attack At Iraqi Police Graduation Ceremony Kills Twenty,” Global News Wire, January 6, 2005.",,,CETIS,-9,-9,0,-9,
3581,27742,200501070003,2005,1,7,,0,,95,Iraq,10,Middle East & North Africa,Arbil,Arbil,36.191111,44.009167,1.0,0,,"01/07/2005: A time bomb hidden under piles of gravel and sand opposite a building near the police station exploded in the Iskan neighborhood of Arbil, Iraq. Two people, including a Peshmerga commander, were injured and the surrounding buildings were damaged in the attack. No group claimed responsibility for the attack.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,4,Military,34.0,"Military Personnel (soldiers, troops, officers, forces)",Peshmerga,Officer,95.0,Iraq,14.0,Private Citizens & Property,67.0,Unnamed Civilian/Unspecified,Not Applicable,Civilians,95.0,Iraq,,,,,,,,,Unknown,,,,,,Unknown,0.0,,,,0.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,14.0,Time Fuse,,,,,,,,,,,,,The bomb was a time fuse device that had been hidden underneath gravel and sand.,0.0,0.0,0.0,2.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,Some surrounding buildings sustained damage in the bombing.,0.0,,,,,,,,,,,,,,,,"Sayeed Kaka, a Peshmerga commander who was injured in the blast stated that he believed that he was the target of the bombing.","""Bomb Explosion Injures Two in Arbil,” Al-Sulaymaniyah KurdSat, January 7 2005.","""Explosive Charge Goes Off in Arbil; Three Iraqis Wounded,” Al-Jazirah Satellite Channel Television, January 7, 2005.",,CETIS,-9,-9,0,-9,
3582,27744,200501080001,2005,1,8,,0,,95,Iraq,10,Middle East & North Africa,Al Anbar,Ramadi,33.431899,43.311566,1.0,0,,01/08/2005: Unknown gunmen assassinated two high-ranking Iraqi police officers in Ramadi. Major Abd-Ahmad Al-Assafi was shot as he was leaving the Al-Anbar Police Directorate and Colonel Jasim al-Khirbit was killed in the center of the city. No group claimed responsibility for the assassinations.,1,1,1,0,,,0,1,0,1,Assassination,,,,,3,Police,25.0,Police Security Forces/Officers,Iraqi Police Service (IPS),Al-Anbar police officers Major Abd-Ahmad Al-Assafi and Colonel Jasim al-Khirbit,95.0,Iraq,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0.0,,,,0.0,0.0,,,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"""Two Iraqi Police Officers Killed by Gunmen in Al-Ramadi,” Al-Sharqiyah Television, January 09, 2005",,,CETIS,-9,-9,0,-9,
3583,27746,200501080003,2005,1,8,,0,,95,Iraq,10,Middle East & North Africa,Babil,Mahawil,32.661036,44.407655,1.0,0,,"01/08/2005: A suicide bomber detonated a car bomb while at a fuel station near an Iraqi security checkpoint in Al-Mahawil, Iraq. Iraqi Army and police jointly manned the checkpoint that was believed to have been the suicide bomber’s target. The bomb killed four civilians and injured 19 others. At least three cars were destroyed in the explosion as well. No group claimed responsibility for the attack.",1,1,1,1,1.0,Insurgency/Guerilla Action,0,1,1,3,Bombing/Explosion,,,,,4,Military,36.0,Military Checkpoint,Iraqi Armed Forces,Checkpoint,95.0,Iraq,14.0,Private Citizens & Property,67.0,Unnamed Civilian/Unspecified,Not Applicable,Civilians,95.0,Iraq,,,,,,,,,Unknown,,,,,,Unknown,0.0,,,,0.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,15.0,Vehicle,6.0,Explosives/Bombs/Dynamite,13.0,Suicide (carried bodily by human being),,,,,,,,,The perpetrator was a suicide car bomber.,5.0,0.0,1.0,19.0,0.0,0.0,1,2.0,Major (likely > $1 million but < $1 billion),-99.0,At least three cars were destroyed and a fuel station likely was damaged.,0.0,,,,,,,,,,,,,,,,,"""Four Killed, Nineteen Wounded in Car Bomb Blast in Southern Baghadad,” Al-Sharqiyah Television, January 08, 2005.",,,CETIS,-9,-9,0,-9,
3584,27748,200501090001,2005,1,9,,0,,95,Iraq,10,Middle East & North Africa,Diyala,Baqubah,33.75,44.633333,1.0,0,,"01/09/2005: Unknown attackers set off a bomb near a US military patrol in Baqubah, Iraq. The bomb killed one Iraqi civilian and wounded another. No group claimed responsibility for the attack.",1,1,1,1,1.0,Insurgency/Guerilla Action,0,1,0,3,Bombing/Explosion,,,,,4,Military,29.0,Military Unit/Patrol/Convoy,Multi-National Force – Iraq (MNF-I),"A US military patrol in Baqubah, Iraq",217.0,United States,14.0,Private Citizens & Property,71.0,Race/Ethnicity Identified,Civilians,Iraqi civilians in Baqubah,95.0,Iraq,,,,,,,,,Unknown,,,,,,Unknown,0.0,,,,0.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,16.0,Unknown Explosive Type,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"""Iraqi Killed, Another Wounded by Explosive Device in Ba’qubah,” Al-Sharqiyah Television, January 09, 2005.",,,CETIS,-9,-9,1,1,
3585,27752,200501100003,2005,1,10,,1,,95,Iraq,10,Middle East & North Africa,Babil,Yusufiyah,33.078996999999994,44.2599,1.0,1,,"01/10/2005: Unknown gunmen attacked a minibus killing eight people in Al-Yusufiyah, Iraq. The perpetrators abducted three people in the attack as well. No group claimed responsibility for the attack.",1,1,1,0,,,0,1,0,6,Hostage Taking (Kidnapping),2.0,Armed Assault,,,19,Transportation,99.0,Bus (excluding tourists),Civilan(s),Civilians in Al-Yusufiyah,,,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0.0,,,,0.0,0.0,,,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,,8.0,0.0,0.0,,0.0,0.0,-9,4.0,Unknown,-99.0,,1.0,3.0,0.0,,-99.0,,Unknown,0.0,,,,,,7.0,Unknown,-99.0,,"""Eight Killed in Attack on Bus in Al-Yusufiyah,” Al-Jazirah Satellite Channel Television, January 11, 2005",,,CETIS,-9,-9,-9,-9,
3586,27755,200501100006,2005,1,10,,0,,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.3,44.4,1.0,0,,"01/10/2005: Members of Abu Musab al-Zarqawi’s group, al-Tawhid wa al-Jihad, claimed responsibility for the assassination of Deputy Police Chief Amer Naief and his son who was also a policeman. Naief and his son were gunned down as they left their home in Baghdad’s Dora neighborhood.",1,1,1,0,,,0,1,0,1,Assassination,,,,,3,Police,25.0,Police Security Forces/Officers,Iraqi Police Service (IPS),Baghdad’s Deputy Police Chief Amer Naief and his son who was also a policeman,95.0,Iraq,,,,,,,,,,,,,,,,,Al-Qa`ida in Iraq,,,,,,Unknown,0.0,,,,0.0,1.0,7.0,"Posted to website, blog, etc.",,,,,,,-9.0,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"""Deputy Police Chief Killed; U.S. Pair Dies in Bombing,” Guelph Mercury, January 11, 2005.","Richard A. Oppel Jr. and Khalid Al-Ansary, ""Insurgents Kill Senior Official in Iraqi Police,” The New York Times, January 11, 2005.",,CETIS,0,0,0,0,
3587,27756,200501100007,2005,1,10,,0,,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.3,44.4,1.0,0,,"01/10/2005: Unknown perpetrators detonated a large, roadside, improvised explosive device near a US Military Armored vehicle in Baghdad, Iraq. Two US soldiers were killed and another four were injured in the bombing. Although no group claimed responsibility for the attack, military officials blamed the attack on Iraqi insurgents.",1,1,1,1,1.0,Insurgency/Guerilla Action,0,1,0,3,Bombing/Explosion,,,,,4,Military,29.0,Military Unit/Patrol/Convoy,Multi-National Force – Iraq (MNF-I),US soldiers riding in an armored vehicle in Baghdad,422.0,International,,,,,,,,,,,,,,,,,Other,,,,,,Unknown,0.0,,,,0.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,16.0,Unknown Explosive Type,,,,,,,,,,,,,An improvised explosive device was used in the attack.,2.0,2.0,0.0,4.0,4.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,A US Military armored vehicle was damaged in the attack.,0.0,,,,,,,,,,,,,,,,,"""Deputy Police Chief Killed; U.S. Pair Dies in Bombing,” Guelph Mercury, January 11, 2005.","Richard A. Oppel Jr. and Khalid Al-Ansary, ""Insurgents Kill Senior Official in Iraqi Police,” The New York Times, January 11, 2005.",,CETIS,-9,-9,1,1,
3588,27758,200501110002,2005,1,11,,0,,95,Iraq,10,Middle East & North Africa,Saladin,Tikrit,34.604447,43.685789,1.0,0,Tikrit Police Directorate,01/11/2005: A suicide car bomber attacked Iraqi Police Headquarters in Tikrit. Seven policemen died and eight others were injured in the explosion. The car exploded as the perpetrator attempted to drive the vehicle past a second security checkpoint. Security personnel shot at the vehicle just before it exploded. An Abu Musab al-Zarqawi led group claimed responsibility for the suicide bombing.,1,1,1,0,,,0,1,1,3,Bombing/Explosion,,,,,3,Police,22.0,"Police Building (headquarters, station, school)",Iraqi Police Service (IPS),The headquarters of the Tikrit Police Directorate,95.0,Iraq,,,,,,,,,,,,,,,,,Al-Qa`ida in Iraq,,,,,,To strike Iraqi Police Forces whom members of Abu Musab al-Zarqawi's group thought were cowards.,0.0,,,,1.0,1.0,10.0,Unknown,,,,,,,-9.0,6,Explosives/Bombs/Dynamite,15.0,Vehicle,,,,,,,,,,,,,The attack was perpetrated by a suicide bomber driving a vehicle rigged with explosive devices.,8.0,0.0,1.0,8.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,Two police vehicles were damaged in the attack.,0.0,,,,,,,,,,,,,,,,Abu-Musab al-Zarqawi's group claimed responsibility for the attack which it said was a suicide operation against those whom it called cowardly mercenaries.,"""Six Policemen Killed, Four Wounded in Tikrit Car Bomb; Police Chief Comments,” Al-Jazirah Satellite Channel Television, January 11, 2005.","""Al-Zarqawi Group Claims Attck on Tikrit Police Headquarters,” Al-Arabiyah Television, January 11, 2005.","“Eight Killed in Attack on Bus in Al-Yusufiyah,” Al-Jazirah Satellite Channel Television, January 11, 2005.",CETIS,0,0,0,0,
3589,27761,200501120002,2005,1,12,,0,,95,Iraq,10,Middle East & North Africa,Unknown,Unknown,,,5.0,0,,01/12/2005: Unknown attackers killed a US Army soldier in Iraq’s Al-Anbar Governorate.,1,1,1,1,1.0,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,,,,,4,Military,33.0,Army,Multi-National Force – Iraq (MNF-I),A US Army soldier in Al-Anbar Governorate,217.0,United States,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0.0,,,,0.0,0.0,,,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,The exact location of the attack was not indicated in the article describing the attack.,"""One US Soldier Killed in Al-Anbar, Three Iraqi Guardsmen Killed in Northern Iraq,” Al-Arabiyah Television, January 12, 2005.",,,CETIS,-9,-9,1,1,
3590,27762,200501120003,2005,1,12,,0,,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.314654,44.347298,1.0,0,Mansour,"01/12/2005: Unknown perpetrators killed three members of Iraq’s National Guard and injured six others in an attack in Al-Mansar, Iraq. The National Guard personnel came under attack while they were delivering supplies to a local school. No group claimed responsibility for the attack.",1,1,1,1,1.0,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,,,,,4,Military,33.0,Army,Iraqi National Guard,Iraqi guardsmen in Al-Mansar,95.0,Iraq,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0.0,,,,0.0,0.0,,,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,,3.0,0.0,0.0,6.0,0.0,0.0,-9,4.0,Unknown,-99.0,,0.0,,,,,,,,,,,,,,,,,"""One US Soldier Killed in Al-Anbar, Three Iraqi Guardsmen Killed in Northern Iraq,” Al-Arabiyah Television, January 12, 2005.",,,CETIS,-9,-9,0,-9,
3591,27767,200501130002,2005,1,13,,0,,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.3,44.4,1.0,0,,"01/13/2005: Unknown gunmen kidnapped a Turkish national, Abdulkadir Tanrikulu, and killed six Iraqi civilians in an attack in Baghdad, Iraq. The perpetrators swarmed the victims’ bus as it pulled up to the Bakhan Hotel at dawn to pick up Tanrikulu and five of his Iraqi employees. No group claimed responsibility for the attack.",1,1,1,0,,,0,1,0,6,Hostage Taking (Kidnapping),2.0,Armed Assault,,,14,Private Citizens & Property,68.0,Named Civilian,Turkish Citizens,"Abdulkadir Tanrikulu, a Turkish businessman working in Iraq",209.0,Turkey,14.0,Private Citizens & Property,77.0,Laborer (General)/Occupation Identified,Civilians,Iraqi workers employed at Abdulkadir Tanrikulu's company,95.0,Iraq,,,,,,,,,Unknown,,,,,,Unknown,0.0,,,,0.0,0.0,,,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,,6.0,0.0,0.0,0.0,0.0,0.0,-9,,,,It is unknown if any property was damaged in this attack.,1.0,1.0,0.0,,167.0,,Unknown,0.0,,,,,,2.0,Hostage(s) released by perpetrators,1.0,"The hostage was released on June 29, 2005. The outcome of the kidnapping was unknown. Abdulkadir Tanrikulu had been working with US and coalition forces in Iraq.","“Four Kurds, One Egyptian Kidnapped in Kirkuk,” MENA, January 13, 2005.","""Egyptian Citizen Abducted by Armed Group in Iraq,” MENA, January 13, 2005.","Jason Keyser, “Turkish Businessman Kidnapped, Six Iraqis Killed at Baghdad Hotel,” The The Associated Press, January 14, 2005.",CETIS,-9,-9,1,1,
3592,27768,200501130003,2005,1,13,,0,,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.3,44.4,1.0,0,,"01/13/2005: Unknown gunmen attempted to assassinate Iraqi Al-Umma Party Chairman, Methal Al-Alousi in Baghdad, Iraq. The perpetrators attempted to kill Al-Alousi while he was at home, but he survived the attack. No group claimed responsibility for the attack.",1,1,1,0,,,0,0,0,1,Assassination,,,,,2,Government (General),15.0,Politician or Political Party Movement/Meeting/Rally,Al-Umma Party,"Methal Al-Alousi, Al-Umma Party Chairman",95.0,Iraq,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0.0,,,,0.0,0.0,,,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"""Ummah Party Leader Escapes Assassination Attempt 13 January,” KUNA, January 13, 2005.",,,CETIS,-9,-9,0,-9,
3593,27770,200501130005,2005,1,13,,0,,95,Iraq,10,Middle East & North Africa,Saladin,Ishaqi,34.010257,44.062531,1.0,1,South of Samarra near Al-Ishaq,"01/13/2005: Unknown gunmen attacked a US military protected convoy near Al-Ishaq, Iraq. The perpetrators fired an anti-armor shell at one of the trucks in the convoy killing the Iraqi driver of the vehicle. No group claimed responsibility for the attack.",1,1,1,1,1.0,Insurgency/Guerilla Action,0,1,0,3,Bombing/Explosion,,,,,4,Military,29.0,Military Unit/Patrol/Convoy,Multi-National Force – Iraq (MNF-I),US forces protecting a convoy near Al-Ishaq,217.0,United States,14.0,Private Citizens & Property,77.0,Laborer (General)/Occupation Identified,Civilians,Workers helping in the transport of war materials via a US protected convoy,95.0,Iraq,,,,,,,,,Unknown,,,,,,Unknown,0.0,,,,0.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,11.0,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,,,,,At least one anti-armor shell was fired at a vehicle in the convoy.,1.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,One truck was damaged in the attack.,0.0,,,,,,,,,,,,,,,,,"""Iraqi Truck Driver Killed in Attack on US Army Convoy 13 January,” Al-Sharqiyah Television, January 13, 2005.",,,CETIS,-9,-9,1,1,
3594,27773,200501130008,2005,1,13,,0,,95,Iraq,10,Middle East & North Africa,Saladin,Samarra,34.192537,43.886423,1.0,1,Near Samarra,"01/13/2005: Unknown gunmen killed four Iraqi Army soldiers and wounded two others during an attack on a patrol near Samarra, Iraq.",1,1,1,1,1.0,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,,,,,4,Military,29.0,Military Unit/Patrol/Convoy,Iraqi Army,An Iraqi Army patrol near Samarra,95.0,Iraq,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0.0,,,,0.0,0.0,,,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,,4.0,0.0,0.0,2.0,0.0,0.0,-9,4.0,Unknown,-99.0,,0.0,,,,,,,,,,,,,,,,,"""Iraqi Truck Driver Killed in Attack on US Army Convoy 13 January,” Al-Sharqiyah Television, January 13, 2005.",,,CETIS,-9,-9,0,-9,
3595,27774,200501130009,2005,1,13,,0,,95,Iraq,10,Middle East & North Africa,Diyala,Salman Bak,33.100265,44.583457,1.0,0,,"01/13/2005: Unknown gunmen assassinated Sayed Ali Al-Sistani’s aide Sheikh Mahmoud Al-Madaeni, his son, and four of his bodyguards in the Salman Pak area of Baghdad, Iraq. No group claimed responsibility for the attack.",1,1,1,0,,,0,1,0,1,Assassination,,,,,15,Religious Figures/Institutions,85.0,Religious Figure,Shi`i Isam,"Sheikh Mahmoud Al-Madaeni, aide to Sayed Ali Al-Sistani",95.0,Iraq,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0.0,,,,0.0,0.0,,,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,,6.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"""Ummah Party Leader Escapes Assassination Attempt 13 January,” KUNA, January 13, 2005",,,CETIS,-9,-9,0,-9,
